Model Time, 23LT0001:MeasuredValue, 23LT0002:MeasuredValue, 23PT0001:MeasuredValue, 23PT0002:MeasuredValue, 23PT0003:MeasuredValue, 23FE0001:VolumeFlow, 23TT0003:MeasuredValue, 23LT0001:AlarmHighHigh, 23LT0001:AlarmLowLow, 23LT0001:AlarmHigh, 23LT0001:AlarmLow, 23LT0002:AlarmHighHigh, 23LT0002:AlarmHigh, 23LT0002:AlarmLow, 23LT0002:AlarmLowLow, 23PT0001:AlarmHighHigh, 23PT0001:AlarmHigh, 23PT0001:AlarmLow, 23PT0001:AlarmLowLow, 23LV0001:ValveStemPosition, 23LV0002:ValveStemPosition, 23TV0003:ValveStemPosition, 23UV0001:ValveStemPosition, 25ESV0001:ValveStemPosition, 23ESV0002:ValveStemPosition, 23ESV0003:ValveStemPosition, 23ESV0005:ValveStemPosition, 23KA0001_m:MachineSpeed
000:01:21.00,499.991,1499.98,23.9999,23.8019,50.2068,6711.48,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826432,0.473609,0.020531,0,1,1,1,1,7546.79
000:01:24.00,499.99,1499.98,23.9999,23.8019,50.2068,6711.47,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826429,0.473607,0.020531,0,1,1,1,1,7546.79
000:01:27.00,499.989,1499.98,23.9999,23.8019,50.2068,6711.46,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826426,0.473606,0.0205309,0,1,1,1,1,7546.79
000:01:30.00,499.988,1499.97,23.9999,23.8019,50.2068,6711.45,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826423,0.473604,0.0205309,0,1,1,1,1,7546.78
000:01:33.00,499.987,1499.97,24,23.8019,50.2068,6711.44,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.82642,0.473603,0.0205308,0,1,1,1,1,7546.78
000:01:36.00,499.986,1499.97,24,23.8019,50.2068,6711.43,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826418,0.473601,0.0205308,0,1,1,1,1,7546.78
000:01:39.00,499.984,1499.96,24,23.8019,50.2068,6711.41,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826415,0.473599,0.0205308,0,1,1,1,1,7546.78
000:01:42.00,499.983,1499.96,24,23.8019,50.2068,6711.4,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826412,0.473598,0.0205307,0,1,1,1,1,7546.78
000:01:45.00,499.982,1499.96,24,23.8019,50.2068,6711.39,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826409,0.473596,0.0205307,0,1,1,1,1,7546.78
000:01:48.00,499.981,1499.96,24,23.8019,50.2068,6711.38,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826406,0.473595,0.0205306,0,1,1,1,1,7546.78
000:01:51.00,499.98,1499.95,24,23.8019,50.2068,6711.37,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826403,0.473593,0.0205306,0,1,1,1,1,7546.77
000:01:54.00,499.979,1499.95,24,23.8019,50.2068,6711.36,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.8264,0.473592,0.0205306,0,1,1,1,1,7546.77
000:01:57.00,499.979,1499.95,24,23.8019,50.2068,6711.34,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826397,0.47359,0.0205305,0,1,1,1,1,7546.77
000:02:00.00,499.978,1499.95,24,23.8019,50.2068,6711.33,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826394,0.473589,0.0205305,0,1,1,1,1,7546.77
000:02:03.00,499.977,1499.94,24,23.8019,50.2068,6711.32,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826391,0.473587,0.0205304,0,1,1,1,1,7546.77
000:02:06.00,499.976,1499.94,24,23.8019,50.2068,6711.31,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826388,0.473586,0.0205304,0,1,1,1,1,7546.77
000:02:09.00,499.975,1499.94,24,23.8019,50.2068,6711.29,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826386,0.473584,0.0205303,0,1,1,1,1,7546.77
000:02:12.00,499.974,1499.94,24,23.8019,50.2068,6711.28,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826383,0.473583,0.0205303,0,1,1,1,1,7546.76
000:02:15.00,499.973,1499.93,24,23.802,50.2068,6711.27,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.82638,0.473581,0.0205302,0,1,1,1,1,7546.76
000:02:18.00,499.973,1499.93,24,23.802,50.2068,6711.26,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826377,0.47358,0.0205302,0,1,1,1,1,7546.76
000:02:21.00,499.972,1499.93,24,23.802,50.2068,6711.25,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826374,0.473578,0.0205302,0,1,1,1,1,7546.76
000:02:24.00,499.971,1499.93,24,23.802,50.2068,6711.24,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826371,0.473577,0.0205301,0,1,1,1,1,7546.76
000:02:27.00,499.971,1499.93,24,23.802,50.2068,6711.22,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826368,0.473576,0.0205301,0,1,1,1,1,7546.76
000:02:30.00,499.97,1499.92,24,23.802,50.2068,6711.2,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826365,0.473574,0.02053,0,1,1,1,1,7546.76
000:02:33.00,499.969,1499.92,24,23.802,50.2068,6711.19,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826363,0.473573,0.02053,0,1,1,1,1,7546.76
000:02:36.00,499.969,1499.92,24,23.802,50.2068,6711.17,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.82636,0.473571,0.0205299,0,1,1,1,1,7546.75
000:02:39.00,499.968,1499.92,24,23.802,50.2068,6711.15,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826357,0.47357,0.0205299,0,1,1,1,1,7546.75
000:02:42.00,499.967,1499.92,24,23.802,50.2068,6711.13,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826354,0.473569,0.0205298,0,1,1,1,1,7546.75
000:02:45.00,499.967,1499.91,24,23.802,50.2068,6711.12,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826352,0.473567,0.0205297,0,1,1,1,1,7546.75
000:02:48.00,499.966,1499.91,24,23.802,50.2068,6711.1,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826349,0.473566,0.0205297,0,1,1,1,1,7546.75
000:02:51.00,499.966,1499.91,24,23.802,50.2068,6711.08,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826346,0.473564,0.0205296,0,1,1,1,1,7546.75
000:02:54.00,499.965,1499.91,24,23.802,50.2068,6711.06,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826343,0.473563,0.0205295,0,1,1,1,1,7546.74
000:02:57.00,499.965,1499.91,24,23.802,50.2068,6711.03,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.82634,0.473561,0.0205295,0,1,1,1,1,7546.74
000:03:00.00,499.964,1499.9,24,23.802,50.2068,6711.01,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826338,0.47356,0.0205294,0,1,1,1,1,7546.74
000:03:03.00,499.964,1499.9,24,23.802,50.2068,6710.99,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826335,0.473559,0.0205293,0,1,1,1,1,7546.74
000:03:06.00,499.963,1499.9,24,23.802,50.2068,6710.97,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826332,0.473557,0.0205293,0,1,1,1,1,7546.74
000:03:09.00,499.963,1499.9,24,23.802,50.2068,6710.94,44.9997,1,1,1,1,1,1,1,1,1,1,1,1,0.826329,0.473556,0.0205292,0,1,1,1,1,7546.73
000:03:12.00,499.962,1499.9,24,23.802,50.2068,6710.92,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826326,0.473554,0.0205291,0,1,1,1,1,7546.73
000:03:15.00,499.962,1499.89,24,23.802,50.2068,6710.89,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826323,0.473553,0.020529,0,1,1,1,1,7546.73
000:03:18.00,499.961,1499.89,24,23.802,50.2068,6710.87,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.82632,0.473551,0.0205289,0,1,1,1,1,7546.73
000:03:21.00,499.961,1499.89,23.9999,23.802,50.2068,6710.84,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826317,0.473549,0.0205289,0,1,1,1,1,7546.73
000:03:24.00,499.96,1499.89,23.9999,23.802,50.2068,6710.81,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826314,0.473548,0.0205288,0,1,1,1,1,7546.72
000:03:27.00,499.96,1499.89,23.9999,23.802,50.2068,6710.79,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826311,0.473546,0.0205287,0,1,1,1,1,7546.72
000:03:30.00,499.959,1499.88,23.9999,23.802,50.2067,6710.76,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826308,0.473545,0.0205286,0,1,1,1,1,7546.72
000:03:33.00,499.959,1499.88,23.9999,23.802,50.2067,6710.73,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826305,0.473543,0.0205285,0,1,1,1,1,7546.72
000:03:36.00,499.958,1499.88,23.9999,23.802,50.2067,6710.7,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826302,0.473541,0.0205284,0,1,1,1,1,7546.71
000:03:39.00,499.958,1499.88,23.9999,23.802,50.2067,6710.67,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826299,0.47354,0.0205283,0,1,1,1,1,7546.71
000:03:42.00,499.957,1499.88,23.9999,23.802,50.2067,6710.63,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826296,0.473538,0.0205282,0,1,1,1,1,7546.71
000:03:45.00,499.957,1499.87,23.9999,23.802,50.2067,6710.6,44.9996,1,1,1,1,1,1,1,1,1,1,1,1,0.826293,0.473536,0.0205281,0,1,1,1,1,7546.7
000:03:48.00,499.956,1499.87,23.9999,23.802,50.2067,6710.57,44.9995,1,1,1,1,1,1,1,1,1,1,1,1,0.826289,0.473534,0.020528,0,1,1,1,1,7546.7
000:03:51.00,499.955,1499.87,23.9999,23.802,50.2067,6710.53,44.9995,1,1,1,1,1,1,1,1,1,1,1,1,0.826286,0.473532,0.0205279,0,1,1,1,1,7546.7
000:03:54.00,499.955,1499.87,23.9999,23.802,50.2067,6710.49,44.9995,1,1,1,1,1,1,1,1,1,1,1,1,0.826283,0.473531,0.0205278,0,1,1,1,1,7546.69
000:03:57.00,499.954,1499.86,23.9999,23.802,50.2067,6710.46,44.9995,1,1,1,1,1,1,1,1,1,1,1,1,0.826279,0.473529,0.0205277,0,1,1,1,1,7546.69
000:04:00.00,499.954,1499.86,23.9999,23.802,50.2067,6710.42,44.9995,1,1,1,1,1,1,1,1,1,1,1,1,0.826276,0.473527,0.0205275,0,1,1,1,1,7546.69
000:04:03.00,499.953,1499.86,23.9999,23.802,50.2067,6710.38,44.9995,1,1,1,1,1,1,1,1,1,1,1,1,0.826272,0.473525,0.0205274,0,1,1,1,1,7546.68
000:04:06.00,499.952,1499.86,23.9999,23.802,50.2067,6710.34,44.9995,1,1,1,1,1,1,1,1,1,1,1,1,0.826268,0.473523,0.0205273,0,1,1,1,1,7546.68
000:04:09.00,499.952,1499.85,23.9999,23.802,50.2067,6710.29,44.9995,1,1,1,1,1,1,1,1,1,1,1,1,0.826265,0.473521,0.0205271,0,1,1,1,1,7546.68
000:04:12.00,499.951,1499.85,23.9999,23.802,50.2067,6710.25,44.9995,1,1,1,1,1,1,1,1,1,1,1,1,0.826261,0.473518,0.020527,0,1,1,1,1,7546.67
000:04:15.00,499.95,1499.85,23.9999,23.802,50.2067,6710.2,44.9994,1,1,1,1,1,1,1,1,1,1,1,1,0.826257,0.473516,0.0205269,0,1,1,1,1,7546.67
000:04:18.00,499.949,1499.84,23.9999,23.802,50.2067,6710.16,44.9994,1,1,1,1,1,1,1,1,1,1,1,1,0.826253,0.473514,0.0205267,0,1,1,1,1,7546.66
000:04:21.00,499.949,1499.84,23.9999,23.802,50.2067,6710.11,44.9994,1,1,1,1,1,1,1,1,1,1,1,1,0.826249,0.473512,0.0205266,0,1,1,1,1,7546.66
000:04:24.00,499.948,1499.84,23.9999,23.802,50.2067,6710.06,44.9994,1,1,1,1,1,1,1,1,1,1,1,1,0.826245,0.473509,0.0205264,0,1,1,1,1,7546.66
000:04:27.00,499.947,1499.84,23.9999,23.802,50.2067,6710.01,44.9994,1,1,1,1,1,1,1,1,1,1,1,1,0.82624,0.473507,0.0205263,0,1,1,1,1,7546.65
000:04:30.00,499.946,1499.83,23.9999,23.802,50.2067,6709.96,44.9994,1,1,1,1,1,1,1,1,1,1,1,1,0.826236,0.473504,0.0205261,0,1,1,1,1,7546.65
000:04:33.00,499.945,1499.83,23.9999,23.802,50.2067,6709.9,44.9993,1,1,1,1,1,1,1,1,1,1,1,1,0.826231,0.473502,0.0205259,0,1,1,1,1,7546.64
000:04:36.00,499.944,1499.83,23.9999,23.802,50.2067,6709.84,44.9993,1,1,1,1,1,1,1,1,1,1,1,1,0.826227,0.473499,0.0205257,0,1,1,1,1,7546.64
000:04:39.00,499.943,1499.82,23.9999,23.802,50.2067,6709.78,44.9993,1,1,1,1,1,1,1,1,1,1,1,1,0.826222,0.473497,0.0205256,0,1,1,1,1,7546.63
000:04:42.00,499.942,1499.82,23.9999,23.802,50.2067,6709.72,44.9993,1,1,1,1,1,1,1,1,1,1,1,1,0.826217,0.473494,0.0205254,0,1,1,1,1,7546.63
000:04:45.00,499.941,1499.81,23.9999,23.802,50.2067,6709.66,44.9993,1,1,1,1,1,1,1,1,1,1,1,1,0.826212,0.473491,0.0205252,0,1,1,1,1,7546.62
000:04:48.00,499.94,1499.81,23.9999,23.802,50.2067,6709.6,44.9992,1,1,1,1,1,1,1,1,1,1,1,1,0.826207,0.473488,0.020525,0,1,1,1,1,7546.62
000:04:51.00,499.939,1499.81,23.9999,23.802,50.2067,6709.53,44.9992,1,1,1,1,1,1,1,1,1,1,1,1,0.826202,0.473485,0.0205248,0,1,1,1,1,7546.61
000:04:54.00,499.938,1499.8,23.9999,23.802,50.2067,6709.46,44.9992,1,1,1,1,1,1,1,1,1,1,1,1,0.826196,0.473482,0.0205246,0,1,1,1,1,7546.6
000:04:57.00,499.936,1499.8,23.9999,23.802,50.2067,6709.39,44.9992,1,1,1,1,1,1,1,1,1,1,1,1,0.826191,0.473479,0.0205243,0,1,1,1,1,7546.6
000:05:00.00,499.935,1499.79,23.9999,23.802,50.2067,6709.31,44.9991,1,1,1,1,1,1,1,1,1,1,1,1,0.826185,0.473476,0.0205241,0,1,1,1,1,7546.59
000:05:03.00,499.934,1499.79,23.9999,23.802,50.2067,6709.24,44.9991,1,1,1,1,1,1,1,1,1,1,1,1,0.826179,0.473472,0.0205239,0,1,1,1,1,7546.58
000:05:06.00,499.932,1499.78,23.9999,23.802,50.2067,6709.16,44.9991,1,1,1,1,1,1,1,1,1,1,1,1,0.826173,0.473469,0.0205236,0,1,1,1,1,7546.58
000:05:09.00,499.931,1499.78,23.9998,23.802,50.2066,6709.07,44.999,1,1,1,1,1,1,1,1,1,1,1,1,0.826166,0.473465,0.0205234,0,1,1,1,1,7546.57
000:05:12.00,499.929,1499.77,23.9998,23.802,50.2066,6708.99,44.999,1,1,1,1,1,1,1,1,1,1,1,1,0.82616,0.473461,0.0205231,0,1,1,1,1,7546.56
000:05:15.00,499.928,1499.77,23.9998,23.802,50.2066,6708.9,44.999,1,1,1,1,1,1,1,1,1,1,1,1,0.826153,0.473458,0.0205228,0,1,1,1,1,7546.55
000:05:18.00,499.926,1499.76,23.9998,23.802,50.2066,6708.8,44.9989,1,1,1,1,1,1,1,1,1,1,1,1,0.826146,0.473454,0.0205225,0,1,1,1,1,7546.55
000:05:21.00,499.924,1499.76,23.9998,23.802,50.2066,6708.71,44.9989,1,1,1,1,1,1,1,1,1,1,1,1,0.826139,0.47345,0.0205222,0,1,1,1,1,7546.54
000:05:24.00,499.922,1499.75,23.9998,23.802,50.2066,6708.61,44.9989,1,1,1,1,1,1,1,1,1,1,1,1,0.826131,0.473445,0.0205219,0,1,1,1,1,7546.53
000:05:27.00,499.92,1499.74,23.9998,23.802,50.2066,6708.5,44.9988,1,1,1,1,1,1,1,1,1,1,1,1,0.826124,0.473441,0.0205216,0,1,1,1,1,7546.52
000:05:30.00,499.918,1499.74,23.9998,23.802,50.2066,6708.4,44.9988,1,1,1,1,1,1,1,1,1,1,1,1,0.826116,0.473437,0.0205213,0,1,1,1,1,7546.51
000:05:33.00,499.916,1499.73,23.9998,23.8019,50.2066,6708.28,44.9987,1,1,1,1,1,1,1,1,1,1,1,1,0.826107,0.473432,0.0205209,0,1,1,1,1,7546.5
000:05:36.00,499.914,1499.72,23.9998,23.8019,50.2066,6708.17,44.9987,1,1,1,1,1,1,1,1,1,1,1,1,0.826099,0.473427,0.0205206,0,1,1,1,1,7546.49
000:05:39.00,499.912,1499.72,23.9998,23.8019,50.2066,6708.05,44.9987,1,1,1,1,1,1,1,1,1,1,1,1,0.82609,0.473422,0.0205202,0,1,1,1,1,7546.48
000:05:42.00,499.91,1499.71,23.9998,23.8019,50.2066,6707.92,44.9986,1,1,1,1,1,1,1,1,1,1,1,1,0.826081,0.473417,0.0205198,0,1,1,1,1,7546.47
000:05:45.00,499.907,1499.7,23.9998,23.8019,50.2066,6707.79,44.9986,1,1,1,1,1,1,1,1,1,1,1,1,0.826072,0.473412,0.0205194,0,1,1,1,1,7546.46
000:05:48.00,499.904,1499.69,23.9997,23.8019,50.2066,6707.65,44.9985,1,1,1,1,1,1,1,1,1,1,1,1,0.826062,0.473406,0.020519,0,1,1,1,1,7546.45
000:05:51.00,499.902,1499.69,23.9997,23.8019,50.2065,6707.51,44.9984,1,1,1,1,1,1,1,1,1,1,1,1,0.826051,0.4734,0.0205186,0,1,1,1,1,7546.43
000:05:54.00,499.899,1499.68,23.9997,23.8019,50.2065,6707.36,44.9984,1,1,1,1,1,1,1,1,1,1,1,1,0.826041,0.473394,0.0205181,0,1,1,1,1,7546.42
000:05:57.00,499.896,1499.67,23.9997,23.8019,50.2065,6707.21,44.9983,1,1,1,1,1,1,1,1,1,1,1,1,0.82603,0.473388,0.0205176,0,1,1,1,1,7546.41
000:06:00.00,499.893,1499.66,23.9997,23.8019,50.2065,6707.04,44.9983,1,1,1,1,1,1,1,1,1,1,1,1,0.826019,0.473382,0.0205171,0,1,1,1,1,7546.39
000:06:03.00,499.889,1499.65,23.9996,23.8018,50.2065,6706.7,44.998,1,1,1,1,1,1,1,1,1,1,1,1,0.826007,0.473375,0.0205163,0,1,1,1,1,7546.37
000:06:06.00,499.886,1499.64,23.9995,23.8018,50.2065,6706.33,44.9977,1,1,1,1,1,1,1,1,1,1,1,1,0.825994,0.473368,0.020515,0,1,1,1,1,7546.34
000:06:09.00,499.881,1499.63,23.9995,23.8018,50.2065,6706.05,44.9976,1,1,1,1,1,1,1,1,1,1,1,1,0.82598,0.47336,0.0205139,0,1,1,1,1,7546.32
000:06:12.00,499.877,1499.61,23.9995,23.8018,50.2064,6705.83,44.9975,1,1,1,1,1,1,1,1,1,1,1,1,0.825965,0.473352,0.0205133,0,1,1,1,1,7546.3
000:06:15.00,499.872,1499.6,23.9995,23.8018,50.2064,6705.59,44.9975,1,1,1,1,1,1,1,1,1,1,1,1,0.82595,0.473343,0.0205127,0,1,1,1,1,7546.28
000:06:18.00,499.867,1499.59,23.9995,23.8018,50.2064,6705.34,44.9974,1,1,1,1,1,1,1,1,1,1,1,1,0.825933,0.473334,0.020512,0,1,1,1,1,7546.25
000:06:21.00,499.862,1499.57,23.9995,23.8019,50.2064,6705.09,44.9973,1,1,1,1,1,1,1,1,1,1,1,1,0.825916,0.473324,0.0205112,0,1,1,1,1,7546.23
000:06:24.00,499.857,1499.55,23.9995,23.8019,50.2064,6704.89,44.9973,1,1,1,1,1,1,1,1,1,1,1,1,0.825899,0.473314,0.0205106,0,1,1,1,1,7546.21
000:06:27.00,499.851,1499.54,23.9995,23.8019,50.2064,6704.65,44.9972,1,1,1,1,1,1,1,1,1,1,1,1,0.82588,0.473304,0.02051,0,1,1,1,1,7546.19
000:06:30.00,499.845,1499.52,23.9995,23.8019,50.2064,6704.36,44.9971,1,1,1,1,1,1,1,1,1,1,1,1,0.825861,0.473293,0.0205091,0,1,1,1,1,7546.16
000:06:33.00,499.839,1499.5,23.9995,23.8019,50.2063,6704.05,44.9969,1,1,1,1,1,1,1,1,1,1,1,1,0.825841,0.473282,0.0205081,0,1,1,1,1,7546.14
000:06:36.00,499.832,1499.49,23.9994,23.8018,50.2063,6703.72,44.9967,1,1,1,1,1,1,1,1,1,1,1,1,0.82582,0.47327,0.020507,0,1,1,1,1,7546.11
000:06:39.00,499.826,1499.47,23.9994,23.8018,50.2063,6703.38,44.9966,1,1,1,1,1,1,1,1,1,1,1,1,0.825798,0.473258,0.020506,0,1,1,1,1,7546.08
000:06:42.00,499.819,1499.45,23.9994,23.8018,50.2063,6703.02,44.9964,1,1,1,1,1,1,1,1,1,1,1,1,0.825776,0.473245,0.0205049,0,1,1,1,1,7546.05
000:06:45.00,499.811,1499.43,23.9993,23.8018,50.2062,6702.63,44.9963,1,1,1,1,1,1,1,1,1,1,1,1,0.825752,0.473232,0.0205037,0,1,1,1,1,7546.02
000:06:48.00,499.803,1499.4,23.9993,23.8018,50.2062,6702.23,44.9961,1,1,1,1,1,1,1,1,1,1,1,1,0.825727,0.473218,0.0205025,0,1,1,1,1,7545.98
000:06:51.00,499.795,1499.38,23.9993,23.8018,50.2062,6701.81,44.9959,1,1,1,1,1,1,1,1,1,1,1,1,0.8257,0.473204,0.0205012,0,1,1,1,1,7545.95
