Model Time, 23LT0001:MeasuredValue, 23LT0002:MeasuredValue, 23PT0001:MeasuredValue, 23PT0002:MeasuredValue, 23PT0003:MeasuredValue, 23FE0001:VolumeFlow, 23TT0003:MeasuredValue, 23LT0001:AlarmHighHigh, 23LT0001:AlarmLowLow, 23LT0001:AlarmHigh, 23LT0001:AlarmLow, 23LT0002:AlarmHighHigh, 23LT0002:AlarmHigh, 23LT0002:AlarmLow, 23LT0002:AlarmLowLow, 23PT0001:AlarmHighHigh, 23PT0001:AlarmHigh, 23PT0001:AlarmLow, 23PT0001:AlarmLowLow, 23LV0001:ValveStemPosition, 23LV0002:ValveStemPosition, 23TV0003:ValveStemPosition, 23UV0001:ValveStemPosition, 25ESV0001:ValveStemPosition, 23ESV0002:ValveStemPosition, 23ESV0003:ValveStemPosition, 23ESV0005:ValveStemPosition, 23KA0001_m:MachineSpeed
, mm, mm, barg, barg, barg, m3/h, C, , , , , , , , , , , , , fraction, fraction, fraction, fraction, fraction, fraction, fraction, fraction, rpm
005:24:00.00, 498.414, 1493.65, 24.1875, 23.966, 50.5882, 11350.8, 45.0746, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.304245, 0.154268, 0.0362199, 0.000726163, 1, 1, 1, 1, 8733.33
005:24:36.00, 500.109, 1497.6, 23.999, 23.3865, 50.5538, 11128.9, 44.8676, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.307073, 0.155928, 0.0355252, 0, 1, 1, 1, 1, 8713.72
005:25:12.00, 499.582, 1496.26, 24.3197, 23.9762, 50.5918, 11340.8, 45.1288, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.306353, 0.15508, 0.0362142, 0, 1, 1, 1, 1, 8742.67
005:25:48.00, 499.665, 1496.73, 24.0839, 23.4333, 50.5713, 11251.8, 45.0091, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.30598, 0.155072, 0.0359395, 0, 1, 1, 1, 1, 8749.63
005:26:24.00, 498.918, 1496.88, 24.1045, 23.7739, 50.5764, 11282, 45.0031, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.303543, 0.154964, 0.0360227, 0, 1, 1, 1, 1, 8721.91
005:27:00.00, 502.488, 1502.23, 24.1208, 23.7787, 50.5604, 11134.7, 44.8152, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.310887, 0.157616, 0.0351293, 0, 1, 1, 1, 1, 8687.02
005:27:36.00, 503.378, 1504.18, 24.0359, 23.4321, 50.5671, 11216.4, 44.9965, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.314666, 0.158817, 0.035797, 0, 1, 1, 1, 1, 8714.9
005:28:12.00, 501.116, 1502.14, 24.2308, 23.7447, 50.5866, 11298.1, 45.0954, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.311058, 0.158009, 0.0360287, 0, 1, 1, 1, 1, 8736.67
005:28:48.00, 499.768, 1500.65, 24.1044, 23.4546, 50.5852, 11363.9, 45.1516, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.309759, 0.157428, 0.0363412, 0, 1, 1, 1, 1, 8759.88
005:29:24.00, 496.278, 1497.59, 24.0154, 23.8187, 50.5606, 11183.7, 44.8861, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.300396, 0.155771, 0.0355638, 0.00103088, 1, 1, 1, 1, 8694.51
005:30:00.00, 498.785, 1498.31, 23.9069, 23.0013, 50.5653, 11261.5, 44.9752, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.304251, 0.156005, 0.0358636, 0, 1, 1, 1, 1, 8764.88
005:30:36.00, 501.179, 1502.21, 23.8448, 23.1737, 50.5392, 11069.5, 44.8471, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.309252, 0.157941, 0.0353944, 0, 1, 1, 1, 1, 8685.8
005:31:12.00, 500.547, 1500.09, 23.8618, 23.1979, 50.5667, 11286.9, 45.0564, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.30788, 0.156928, 0.0361785, 0, 1, 1, 1, 1, 8732.95
005:31:48.00, 502.506, 1502.68, 24.045, 23.738, 50.5692, 11221.5, 44.9911, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.312439, 0.158306, 0.0357986, 0.00101299, 1, 1, 1, 1, 8685.27
005:32:24.00, 503.974, 1507.79, 23.833, 23.2115, 50.5435, 11088, 44.9388, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.318005, 0.161201, 0.0355117, 0, 1, 1, 1, 1, 8673.03
005:33:00.00, 502.913, 1506.21, 24.1176, 23.7184, 50.5741, 11249, 45.0413, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.318177, 0.160867, 0.0357647, 0, 1, 1, 1, 1, 8706.31
005:33:36.00, 500.841, 1502.4, 24.0185, 23.3129, 50.581, 11355.1, 45.1777, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.315695, 0.159293, 0.036215, 0, 1, 1, 1, 1, 8752.25
005:34:12.00, 498.024, 1492.74, 23.9245, 22.996, 50.5841, 11422.8, 45.1275, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.309573, 0.154342, 0.036341, 0, 1, 1, 1, 1, 8812.48
